pair_id,cluster,n,neff,AF2_TM1,AF2_TM2,AF3_TM1,AF3_TM2,RE-MSAT-COM,RE-MSAT1,RE-MSAT2,ESM_SEQIDS,ESM_TM1_LIST,ESM_TM2_LIST,DDG_Bias,DDG_Bias_std,DDG_frac_F1
1jfkA_2nxqB,002,574.0,511.0,0.463,0.448,0.447,0.455,0.047,0.058,0.105,008; 008; 001; 001; 004; 004; 002; 002; 003; 003,0.47; 0.47; 0.43; 0.43; 0.41; 0.41; 0.40; 0.40; 0.40; 0.40,0.40; 0.40; 0.48; 0.48; 0.55; 0.55; 0.74; 0.74; 0.46; 0.46,-8.901,6.752,0.1
1jfkA_2nxqB,003,531.0,471.0,0.457,0.448,0.444,0.458,0.25,0.365,0.326,003; 003; 008; 008; 002; 002; 005; 007; 007; 005,0.51; 0.51; 0.47; 0.47; 0.47; 0.47; 0.46; 0.45; 0.45; 0.45,0.72; 0.71; 0.58; 0.58; 0.46; 0.46; 0.66; 0.63; 0.63; 0.66,-6.148,4.982,0.0
1jfkA_2nxqB,004,463.0,422.0,0.464,0.454,0.447,0.456,0.048,0.049,0.129,007; 007; 008; 008; 002; 003; 006; 006; 002; 001,0.51; 0.50; 0.43; 0.43; 0.42; 0.42; 0.42; 0.42; 0.42; 0.41,0.47; 0.47; 0.46; 0.46; 0.41; 0.61; 0.46; 0.46; 0.41; 0.43,-7.554,4.943,0.1
1jfkA_2nxqB,005,462.0,422.0,0.464,0.453,0.447,0.458,0.046,0.067,0.124,007; 007; 003; 003; 006; 006; 001; 001; 009; 009,0.52; 0.52; 0.47; 0.47; 0.47; 0.47; 0.42; 0.42; 0.41; 0.41,0.65; 0.65; 0.52; 0.53; 0.46; 0.46; 0.82; 0.81; 0.36; 0.36,-7.883,5.803,0.1
1jfkA_2nxqB,006,377.0,332.0,0.462,0.456,0.447,0.456,0.244,0.356,0.34,002; 002; 006; 006; 003; 003; 009; 009; 004; 004,0.48; 0.48; 0.47; 0.47; 0.43; 0.43; 0.42; 0.42; 0.41; 0.41,0.46; 0.44; 0.72; 0.72; 0.42; 0.42; 0.46; 0.46; 0.61; 0.61,-6.372,4.058,0.1
1jfkA_2nxqB,007,356.0,322.0,0.457,0.46,0.446,0.457,0.0,0.115,0.022,002; 002; 007; 007; 004; 004; 001; 001; 006; 003,0.45; 0.45; 0.43; 0.43; 0.42; 0.42; 0.41; 0.41; 0.39; 0.39,0.48; 0.43; 0.43; 0.43; 0.46; 0.46; 0.53; 0.53; 0.45; 0.56,-6.93,5.345,0.1
1jfkA_2nxqB,008,349.0,313.0,0.457,0.456,0.443,0.454,0.049,0.067,0.11,009; 009; 003; 003; 001; 001; 002; 002; 004; 004,0.45; 0.45; 0.44; 0.44; 0.43; 0.43; 0.41; 0.41; 0.41; 0.41,0.45; 0.45; 0.72; 0.72; 0.44; 0.44; 0.46; 0.46; 0.67; 0.67,-6.642,3.183,0.0
1jfkA_2nxqB,009,309.0,235.0,0.432,0.409,0.358,0.493,0.051,0.039,0.136,004; 004; 008; 008; 002; 002; 001; 001; 007; 003,0.47; 0.47; 0.46; 0.46; 0.44; 0.44; 0.43; 0.43; 0.42; 0.42,0.80; 0.80; 0.46; 0.46; 0.46; 0.46; 0.83; 0.83; 0.45; 0.50,-8.686,5.87,0.1
1jfkA_2nxqB,010,309.0,278.0,0.47,0.451,0.447,0.459,0.048,0.048,0.108,003; 003; 005; 005; 001; 006; 001; 006; 008; 008,0.46; 0.46; 0.46; 0.46; 0.45; 0.45; 0.45; 0.45; 0.42; 0.42,0.70; 0.70; 0.43; 0.43; 0.63; 0.68; 0.63; 0.68; 0.72; 0.72,-7.704,5.214,0.1
1jfkA_2nxqB,011,284.0,259.0,0.461,0.454,0.446,0.456,0.051,0.053,0.112,002; 002; 003; 003; 001; 004; 001; 004; 006; 006,0.43; 0.43; 0.42; 0.42; 0.40; 0.40; 0.40; 0.40; 0.37; 0.37,0.51; 0.51; 0.45; 0.45; 0.54; 0.47; 0.54; 0.47; 0.47; 0.47,-3.139,5.594,0.2
1jfkA_2nxqB,012,281.0,263.0,0.469,0.454,0.446,0.458,0.0,0.09,0.022,003; 003; 006; 006; 008; 008; 001; 001; 010; 002,0.45; 0.45; 0.43; 0.43; 0.41; 0.41; 0.40; 0.40; 0.38; 0.38,0.60; 0.60; 0.52; 0.52; 0.39; 0.39; 0.48; 0.48; 0.36; 0.43,-2.87,3.491,0.3
1jfkA_2nxqB,013,269.0,241.0,0.458,0.471,0.448,0.46,0.256,0.318,0.333,003; 003; 007; 007; 002; 004; 006; 006; 004; 002,0.45; 0.45; 0.45; 0.45; 0.45; 0.44; 0.44; 0.44; 0.44; 0.44,0.39; 0.39; 0.45; 0.45; 0.50; 0.49; 0.43; 0.43; 0.50; 0.50,-2.602,4.113,0.3
1jfkA_2nxqB,014,256.0,234.0,0.466,0.456,0.446,0.459,0.049,0.056,0.109,002; 002; 001; 001; 004; 004; 006; 008; 003; 003,0.50; 0.50; 0.46; 0.46; 0.44; 0.44; 0.43; 0.43; 0.43; 0.43,0.43; 0.43; 0.44; 0.44; 0.64; 0.64; 0.52; 0.46; 0.66; 0.66,-4.788,5.167,0.1
1jfkA_2nxqB,015,226.0,167.0,0.4,0.393,0.381,0.39,0.0,0.093,0.048,002; 002; 003; 007; 007; 003; 005; 001; 006; 001,0.48; 0.47; 0.46; 0.46; 0.46; 0.46; 0.45; 0.44; 0.44; 0.44,0.69; 0.69; 0.44; 0.62; 0.58; 0.44; 0.46; 0.48; 0.48; 0.48,-9.18,6.634,0.2
1jfkA_2nxqB,016,222.0,206.0,0.469,0.462,0.446,0.458,0.27,0.267,0.357,003; 003; 004; 004; 001; 009; 007; 005; 001; 009,0.46; 0.46; 0.43; 0.43; 0.39; 0.39; 0.39; 0.39; 0.39; 0.39,0.61; 0.61; 0.71; 0.71; 0.59; 0.61; 0.40; 0.53; 0.60; 0.61,-3.743,6.153,0.4
1jfkA_2nxqB,017,202.0,178.0,0.459,0.465,0.447,0.459,0.048,0.038,0.129,005; 005; 006; 006; 001; 004; 001; 004; 009; 009,0.47; 0.47; 0.46; 0.46; 0.43; 0.43; 0.43; 0.43; 0.39; 0.39,0.49; 0.49; 0.47; 0.47; 0.46; 0.60; 0.46; 0.60; 0.34; 0.34,-4.382,3.834,0.2
1jfkA_2nxqB,018,200.0,69.0,0.404,0.364,0.44,0.891,0.045,0.036,0.121,008; 008; 001; 003; 003; 004; 004; 009; 001; 009,0.45; 0.45; 0.44; 0.44; 0.44; 0.44; 0.44; 0.43; 0.43; 0.43,0.44; 0.44; 0.66; 0.38; 0.38; 0.45; 0.45; 0.43; 0.66; 0.43,-4.145,3.969,0.3
1jfkA_2nxqB,019,195.0,178.0,0.462,0.446,0.445,0.456,0.279,0.36,0.333,001; 001; 002; 002; 006; 006; 004; 004; 005; 005,0.48; 0.47; 0.45; 0.44; 0.44; 0.44; 0.43; 0.43; 0.42; 0.42,0.55; 0.56; 0.62; 0.61; 0.57; 0.57; 0.61; 0.61; 0.54; 0.53,-0.667,2.713,0.5
1jfkA_2nxqB,020,195.0,183.0,0.446,0.462,0.448,0.455,0.209,0.4,0.312,005; 005; 006; 006; 004; 004; 003; 003; 009; 009,0.48; 0.48; 0.44; 0.44; 0.43; 0.43; 0.42; 0.42; 0.40; 0.40,0.48; 0.48; 0.50; 0.50; 0.46; 0.46; 0.50; 0.50; 0.38; 0.38,-1.37,2.551,0.3
1jfkA_2nxqB,021,181.0,169.0,0.468,0.456,0.448,0.456,,,,,,,-6.255,6.108,0.1
1jfkA_2nxqB,022,180.0,166.0,0.467,0.461,0.446,0.455,,,,,,,-2.052,2.55,0.3
1jfkA_2nxqB,023,175.0,160.0,0.468,0.473,0.446,0.456,,,,,,,-0.282,1.584,0.7
1jfkA_2nxqB,024,174.0,104.0,0.251,0.475,0.447,0.456,,,,,,,-5.96,3.825,0.0
1jfkA_2nxqB,025,168.0,135.0,0.45,0.463,0.445,0.457,,,,,,,-4.787,3.661,0.1
1jfkA_2nxqB,026,167.0,144.0,0.462,0.459,0.445,0.458,,,,,,,-4.72,6.474,0.4
1jfkA_2nxqB,027,166.0,147.0,0.462,0.453,0.444,0.452,,,,,,,-4.251,4.972,0.3
1jfkA_2nxqB,028,157.0,139.0,0.46,0.456,0.446,0.456,,,,,,,-3.221,5.086,0.2
1jfkA_2nxqB,029,155.0,141.0,0.465,0.458,0.447,0.456,,,,,,,-1.898,4.162,0.3
1jfkA_2nxqB,030,155.0,131.0,0.462,0.46,0.443,0.459,,,,,,,-2.375,4.473,0.4
1jfkA_2nxqB,031,148.0,133.0,0.469,0.45,0.448,0.458,,,,,,,-4.482,5.083,0.3
1jfkA_2nxqB,032,147.0,48.0,0.462,0.467,0.409,0.724,,,,,,,-4.99,4.283,0.1
1jfkA_2nxqB,033,146.0,135.0,0.45,0.456,0.446,0.456,,,,,,,-1.514,3.561,0.5
1jfkA_2nxqB,034,145.0,134.0,0.448,0.451,0.448,0.455,,,,,,,-0.641,1.259,0.3
1jfkA_2nxqB,035,144.0,133.0,0.468,0.449,0.447,0.456,,,,,,,-3.337,3.967,0.4
1jfkA_2nxqB,036,140.0,134.0,0.466,0.451,0.447,0.456,,,,,,,-1.064,2.014,0.3
1jfkA_2nxqB,037,139.0,104.0,0.423,0.498,0.37,0.403,,,,,,,-4.341,3.621,0.1
1jfkA_2nxqB,038,135.0,123.0,0.457,0.459,0.447,0.456,,,,,,,-1.554,3.657,0.4
1jfkA_2nxqB,039,134.0,123.0,0.468,0.46,0.448,0.456,,,,,,,-7.788,5.924,0.2
1jfkA_2nxqB,040,132.0,106.0,0.459,0.458,0.447,0.459,,,,,,,-7.405,4.617,0.0
1jfkA_2nxqB,041,131.0,82.0,0.472,0.53,0.44,0.687,,,,,,,-3.51,2.893,0.1
1jfkA_2nxqB,042,130.0,126.0,0.458,0.459,0.447,0.459,,,,,,,-3.542,4.651,0.2
1jfkA_2nxqB,043,130.0,91.0,0.461,0.454,0.447,0.457,,,,,,,-1.8,4.781,0.4
1jfkA_2nxqB,044,128.0,116.0,0.458,0.456,0.446,0.456,,,,,,,-1.875,3.494,0.3
1jfkA_2nxqB,045,128.0,120.0,0.469,0.458,0.446,0.459,,,,,,,-4.243,4.069,0.2
1jfkA_2nxqB,046,127.0,116.0,0.469,0.451,0.447,0.456,,,,,,,-1.233,3.571,0.6
1jfkA_2nxqB,047,127.0,119.0,0.451,0.452,0.448,0.456,,,,,,,-2.669,4.704,0.3
1jfkA_2nxqB,048,127.0,117.0,0.46,0.459,0.446,0.456,,,,,,,-2.678,4.29,0.2
1jfkA_2nxqB,049,124.0,116.0,0.464,0.45,0.446,0.459,,,,,,,-3.346,3.383,0.2
1jfkA_2nxqB,050,123.0,109.0,0.466,0.453,0.447,0.456,,,,,,,-4.522,3.285,0.1
1jfkA_2nxqB,051,123.0,110.0,0.463,0.441,0.442,0.452,,,,,,,-1.279,2.299,0.3
1jfkA_2nxqB,052,123.0,70.0,0.457,0.452,0.447,0.456,,,,,,,-4.617,4.854,0.2
1jfkA_2nxqB,053,121.0,114.0,0.467,0.458,0.447,0.456,,,,,,,-2.077,4.163,0.4
1jfkA_2nxqB,054,116.0,103.0,0.46,0.455,0.444,0.455,,,,,,,-6.12,3.18,0.1
1jfkA_2nxqB,055,116.0,107.0,0.475,0.473,0.443,0.451,,,,,,,0.589,1.886,0.6
1jfkA_2nxqB,056,114.0,104.0,0.445,0.442,0.449,0.456,,,,,,,0.454,1.109,0.5
1jfkA_2nxqB,057,113.0,110.0,0.439,0.452,0.448,0.455,,,,,,,-0.07,1.485,0.6
1jfkA_2nxqB,058,113.0,101.0,0.461,0.465,0.447,0.456,,,,,,,-6.294,5.849,0.2
1jfkA_2nxqB,059,112.0,104.0,0.452,0.454,0.449,0.455,,,,,,,0.005,2.851,0.6
1jfkA_2nxqB,060,112.0,61.0,0.409,0.366,0.471,0.483,,,,,,,-3.274,3.732,0.4
1jfkA_2nxqB,061,109.0,104.0,0.461,0.468,0.445,0.458,,,,,,,-4.888,4.579,0.1
1jfkA_2nxqB,062,108.0,97.0,0.454,0.451,0.449,0.455,,,,,,,-0.986,3.507,0.5
1jfkA_2nxqB,063,108.0,34.0,0.479,0.505,0.391,0.5,,,,,,,-6.53,5.521,0.2
1jfkA_2nxqB,064,103.0,95.0,0.462,0.462,0.445,0.471,,,,,,,-2.042,2.66,0.3
1jfkA_2nxqB,065,98.0,93.0,0.449,0.44,0.444,0.456,,,,,,,-0.338,1.817,0.3
1jfkA_2nxqB,066,95.0,90.0,0.466,0.445,0.446,0.456,,,,,,,-2.803,4.922,0.3
1jfkA_2nxqB,067,94.0,85.0,0.469,0.447,0.447,0.455,,,,,,,0.064,1.384,0.5
1jfkA_2nxqB,068,93.0,90.0,0.436,0.443,0.448,0.455,,,,,,,-0.834,1.712,0.2
1jfkA_2nxqB,069,93.0,83.0,0.463,0.45,0.449,0.455,,,,,,,-0.851,4.25,0.4
1jfkA_2nxqB,070,90.0,82.0,0.465,0.467,0.447,0.455,,,,,,,-1.379,0.835,0.1
1jfkA_2nxqB,071,88.0,86.0,0.445,0.46,0.448,0.455,,,,,,,1.212,2.471,0.8
1jfkA_2nxqB,072,88.0,66.0,0.427,0.377,0.432,0.45,,,,,,,-3.96,3.864,0.1
1jfkA_2nxqB,073,86.0,60.0,0.464,0.453,0.445,0.455,,,,,,,-8.64,5.629,0.2
1jfkA_2nxqB,074,86.0,80.0,0.47,0.434,0.446,0.458,,,,,,,-1.466,3.568,0.6
1jfkA_2nxqB,075,85.0,77.0,0.461,0.473,0.447,0.456,,,,,,,-3.38,4.616,0.3
1jfkA_2nxqB,076,83.0,72.0,0.463,0.459,0.448,0.457,,,,,,,-2.116,3.987,0.4
1jfkA_2nxqB,077,83.0,77.0,0.46,0.448,0.446,0.456,,,,,,,-1.496,3.474,0.3
1jfkA_2nxqB,078,82.0,71.0,0.439,0.456,0.449,0.455,,,,,,,0.168,1.362,0.6
1jfkA_2nxqB,079,79.0,73.0,0.463,0.457,0.446,0.456,,,,,,,-5.86,6.665,0.1
1jfkA_2nxqB,080,78.0,56.0,0.447,0.453,0.449,0.455,,,,,,,-1.159,3.56,0.5
1jfkA_2nxqB,081,74.0,69.0,0.47,0.456,0.448,0.458,,,,,,,-4.414,3.841,0.2
1jfkA_2nxqB,082,73.0,61.0,0.465,0.471,0.449,0.455,,,,,,,1.105,2.434,0.7
1jfkA_2nxqB,083,71.0,62.0,0.461,0.458,0.445,0.457,,,,,,,-0.041,3.279,0.7
1jfkA_2nxqB,084,69.0,64.0,0.447,0.469,0.446,0.456,,,,,,,-0.255,3.766,0.5
1jfkA_2nxqB,085,68.0,61.0,0.468,0.449,0.447,0.455,,,,,,,-2.083,2.483,0.2
1jfkA_2nxqB,086,66.0,63.0,0.438,0.452,0.447,0.455,,,,,,,0.794,1.715,0.7
1jfkA_2nxqB,087,64.0,58.0,0.463,0.46,0.446,0.459,,,,,,,-6.179,4.496,0.2
1jfkA_2nxqB,088,63.0,62.0,0.451,0.466,0.448,0.456,,,,,,,-0.223,2.865,0.5
1jfkA_2nxqB,089,63.0,57.0,0.446,0.431,0.442,0.451,,,,,,,1.398,1.973,0.7
1jfkA_2nxqB,090,61.0,44.0,0.446,0.453,0.449,0.455,,,,,,,2.21,1.318,0.9
1jfkA_2nxqB,091,59.0,57.0,0.455,0.458,0.447,0.456,,,,,,,-7.773,6.399,0.1
1jfkA_2nxqB,092,58.0,53.0,0.465,0.447,0.445,0.455,,,,,,,-0.55,2.388,0.4
1jfkA_2nxqB,093,58.0,52.0,0.453,0.467,0.447,0.455,,,,,,,-5.224,5.005,0.3
1jfkA_2nxqB,094,52.0,47.0,0.451,0.461,0.448,0.455,,,,,,,-0.006,2.558,0.7
1jfkA_2nxqB,095,52.0,42.0,0.454,0.425,0.45,0.455,,,,,,,1.117,1.722,0.6
1jfkA_2nxqB,096,50.0,47.0,0.459,0.458,0.447,0.459,,,,,,,-0.765,2.839,0.6
1jfkA_2nxqB,097,48.0,45.0,0.461,0.466,0.446,0.456,,,,,,,0.291,1.458,0.7
1jfkA_2nxqB,098,48.0,36.0,0.436,0.444,0.444,0.452,,,,,,,-5.007,4.996,0.2
1jfkA_2nxqB,099,43.0,40.0,0.444,0.455,0.449,0.455,,,,,,,-0.957,4.291,0.4
1kctA_3t1pA,Deep,,,,,,,0.404,0.381,0.41,,,,,,
1kctA_3t1pA,000,953.0,649.0,,,,,0.018,0.027,0.02,003; 003; 002; 002; 008; 008; 001; 001; 009; 004,0.89; 0.89; 0.89; 0.89; 0.88; 0.88; 0.87; 0.87; 0.85; 0.85,0.79; 0.79; 0.77; 0.77; 0.81; 0.81; 0.80; 0.80; 0.75; 0.76,,,
1kctA_3t1pA,001,789.0,553.0,,,,,0.188,0.202,0.201,001; 007; 007; 005; 001; 005; 008; 009; 004; 004,0.88; 0.88; 0.88; 0.88; 0.88; 0.88; 0.87; 0.87; 0.87; 0.87,0.82; 0.77; 0.77; 0.80; 0.82; 0.80; 0.77; 0.79; 0.79; 0.79,,,
1kctA_3t1pA,002,620.0,429.0,,,,,0.007,0.008,0.005,004; 004; 001; 002; 002; 001; 005; 005; 010; 003,0.90; 0.90; 0.86; 0.86; 0.86; 0.86; 0.83; 0.83; 0.82; 0.82,0.81; 0.81; 0.80; 0.81; 0.81; 0.80; 0.80; 0.80; 0.77; 0.79,,,
1kctA_3t1pA,003,549.0,394.0,,,,,0.035,0.039,0.042,004; 004; 005; 005; 001; 001; 002; 002; 003; 003,0.87; 0.87; 0.86; 0.86; 0.85; 0.85; 0.84; 0.84; 0.84; 0.84,0.79; 0.79; 0.80; 0.80; 0.82; 0.82; 0.81; 0.81; 0.80; 0.80,,,
1kctA_3t1pA,004,539.0,259.0,,,,,0.129,0.118,0.101,001; 001; 002; 002; 005; 009; 005; 009; 010; 010,0.91; 0.91; 0.89; 0.89; 0.88; 0.88; 0.88; 0.88; 0.87; 0.87,0.83; 0.83; 0.82; 0.82; 0.81; 0.77; 0.81; 0.77; 0.75; 0.75,,,
1kctA_3t1pA,005,526.0,373.0,,,,,0.003,0.002,0.002,001; 001; 002; 002; 005; 005; 007; 007; 008; 008,0.91; 0.91; 0.90; 0.90; 0.89; 0.89; 0.85; 0.85; 0.83; 0.83,0.81; 0.81; 0.78; 0.78; 0.82; 0.82; 0.74; 0.74; 0.71; 0.71,,,
1kctA_3t1pA,006,504.0,254.0,,,,,0.046,0.051,0.044,005; 005; 010; 010; 002; 002; 001; 001; 009; 003,0.89; 0.89; 0.88; 0.88; 0.88; 0.88; 0.86; 0.86; 0.84; 0.84,0.81; 0.81; 0.80; 0.80; 0.78; 0.78; 0.80; 0.80; 0.81; 0.76,,,
1kctA_3t1pA,007,437.0,256.0,,,,,0.171,0.15,0.147,001; 001; 003; 003; 002; 002; 004; 004; 007; 007,0.91; 0.91; 0.88; 0.88; 0.87; 0.87; 0.78; 0.78; 0.72; 0.72,0.83; 0.83; 0.78; 0.78; 0.76; 0.76; 0.67; 0.67; 0.74; 0.74,,,
1kctA_3t1pA,008,424.0,280.0,,,,,0.202,0.14,0.154,001; 001; 002; 002; 007; 004; 007; 004; 003; 003,0.94; 0.94; 0.89; 0.89; 0.88; 0.88; 0.88; 0.88; 0.85; 0.85,0.85; 0.85; 0.77; 0.77; 0.77; 0.78; 0.77; 0.78; 0.77; 0.77,,,
1kctA_3t1pA,009,397.0,268.0,,,,,0.25,0.226,0.231,010; 010; 009; 009; 005; 003; 001; 005; 003; 001,0.86; 0.86; 0.85; 0.85; 0.85; 0.85; 0.85; 0.85; 0.85; 0.85,0.80; 0.80; 0.78; 0.78; 0.80; 0.74; 0.80; 0.80; 0.74; 0.80,,,
1kctA_3t1pA,010,356.0,209.0,,,,,0.009,0.011,0.009,005; 005; 004; 004; 001; 001; 009; 009; 002; 002,0.89; 0.89; 0.88; 0.88; 0.87; 0.87; 0.86; 0.86; 0.84; 0.84,0.80; 0.80; 0.80; 0.80; 0.80; 0.80; 0.77; 0.77; 0.77; 0.77,,,
1kctA_3t1pA,011,314.0,133.0,,,,,0.155,0.15,0.145,002; 004; 004; 002; 001; 006; 003; 001; 006; 003,0.87; 0.87; 0.87; 0.87; 0.86; 0.86; 0.86; 0.86; 0.86; 0.86,0.80; 0.81; 0.81; 0.80; 0.82; 0.77; 0.79; 0.82; 0.77; 0.79,,,
1kctA_3t1pA,012,312.0,215.0,,,,,0.017,0.028,0.017,001; 003; 001; 003; 002; 002; 004; 004; 009; 009,0.89; 0.89; 0.89; 0.89; 0.88; 0.88; 0.87; 0.87; 0.86; 0.86,0.81; 0.78; 0.81; 0.78; 0.76; 0.76; 0.78; 0.78; 0.77; 0.77,,,
1kctA_3t1pA,013,289.0,214.0,,,,,0.009,0.012,0.009,003; 003; 004; 004; 001; 001; 002; 002; 005; 005,0.89; 0.89; 0.89; 0.89; 0.88; 0.88; 0.87; 0.87; 0.85; 0.85,0.78; 0.78; 0.82; 0.82; 0.81; 0.81; 0.78; 0.78; 0.79; 0.79,,,
1kctA_3t1pA,014,287.0,219.0,,,,,0.038,0.041,0.035,001; 001; 002; 002; 005; 005; 004; 006; 006; 004,0.91; 0.91; 0.89; 0.89; 0.87; 0.87; 0.86; 0.86; 0.86; 0.86,0.83; 0.83; 0.77; 0.77; 0.77; 0.77; 0.75; 0.75; 0.75; 0.75,,,
1kctA_3t1pA,015,287.0,196.0,,,,,0.115,0.142,0.123,001; 002; 002; 001; 005; 004; 003; 003; 004; 005,0.88; 0.88; 0.88; 0.88; 0.86; 0.86; 0.86; 0.86; 0.86; 0.86,0.81; 0.79; 0.79; 0.81; 0.78; 0.77; 0.76; 0.76; 0.77; 0.78,,,
1kctA_3t1pA,016,284.0,198.0,,,,,0.146,0.158,0.153,001; 001; 003; 002; 003; 002; 008; 008; 009; 010,0.89; 0.89; 0.87; 0.87; 0.87; 0.87; 0.86; 0.86; 0.85; 0.85,0.81; 0.81; 0.78; 0.79; 0.78; 0.79; 0.80; 0.80; 0.80; 0.79,,,
1kctA_3t1pA,017,269.0,195.0,,,,,0.0,0.0,0.0,002; 002; 004; 004; 001; 005; 003; 001; 005; 003,0.89; 0.89; 0.87; 0.87; 0.86; 0.86; 0.86; 0.86; 0.86; 0.86,0.81; 0.81; 0.76; 0.76; 0.82; 0.75; 0.77; 0.82; 0.75; 0.77,,,
1kctA_3t1pA,018,267.0,84.0,,,,,0.002,0.002,0.002,005; 005; 002; 003; 003; 002; 001; 009; 006; 001,0.88; 0.88; 0.86; 0.86; 0.86; 0.86; 0.85; 0.85; 0.85; 0.85,0.79; 0.79; 0.79; 0.79; 0.79; 0.79; 0.79; 0.80; 0.79; 0.79,,,
1kctA_3t1pA,019,265.0,196.0,,,,,0.156,0.175,0.154,005; 005; 001; 001; 006; 002; 002; 006; 003; 003,0.90; 0.90; 0.88; 0.88; 0.87; 0.87; 0.87; 0.87; 0.86; 0.86,0.81; 0.81; 0.80; 0.80; 0.78; 0.78; 0.78; 0.78; 0.78; 0.78,,,
1miqB_1qs8B,Deep,,,,,,,0.432,0.379,0.398,,,,,,
1miqB_1qs8B,000,1043.0,698.0,,,,,0.421,0.368,0.382,001; 001; 005; 005; 003; 002; 003; 002; 007; 007,0.89; 0.89; 0.78; 0.78; 0.75; 0.75; 0.75; 0.75; 0.71; 0.71,0.97; 0.97; 0.91; 0.91; 0.90; 0.90; 0.90; 0.90; 0.87; 0.87,,,
1miqB_1qs8B,001,856.0,518.0,,,,,0.005,0.004,0.009,002; 002; 006; 005; 005; 006; 001; 001; 004; 004,0.77; 0.77; 0.76; 0.76; 0.76; 0.76; 0.75; 0.75; 0.74; 0.74,0.89; 0.89; 0.89; 0.91; 0.91; 0.89; 0.92; 0.92; 0.90; 0.90,,,
1miqB_1qs8B,002,588.0,373.0,,,,,0.034,0.033,0.028,005; 005; 002; 002; 006; 006; 004; 004; 001; 001,0.77; 0.77; 0.74; 0.74; 0.73; 0.73; 0.72; 0.72; 0.71; 0.71,0.89; 0.89; 0.85; 0.85; 0.85; 0.85; 0.89; 0.89; 0.86; 0.85,,,
1miqB_1qs8B,003,370.0,206.0,,,,,0.263,0.239,0.25,001; 001; 002; 006; 002; 006; 007; 007; 009; 009,0.87; 0.87; 0.74; 0.74; 0.74; 0.74; 0.73; 0.73; 0.72; 0.72,0.96; 0.96; 0.88; 0.90; 0.88; 0.90; 0.92; 0.92; 0.88; 0.88,,,
1miqB_1qs8B,004,318.0,212.0,,,,,0.015,0.012,0.013,002; 002; 006; 006; 003; 004; 007; 007; 004; 003,0.77; 0.77; 0.76; 0.76; 0.74; 0.74; 0.74; 0.74; 0.74; 0.74,0.88; 0.88; 0.89; 0.89; 0.89; 0.88; 0.88; 0.88; 0.88; 0.89,,,
1miqB_1qs8B,005,266.0,157.0,,,,,0.432,0.384,0.416,001; 001; 005; 005; 004; 004; 009; 009; 002; 008,0.88; 0.88; 0.78; 0.78; 0.77; 0.77; 0.73; 0.73; 0.70; 0.70,0.97; 0.97; 0.90; 0.90; 0.90; 0.90; 0.89; 0.89; 0.86; 0.86,,,
1miqB_1qs8B,006,265.0,182.0,,,,,0.012,0.009,0.01,002; 002; 001; 001; 006; 007; 003; 003; 006; 007,0.75; 0.75; 0.73; 0.73; 0.72; 0.72; 0.72; 0.72; 0.72; 0.72,0.86; 0.86; 0.88; 0.88; 0.90; 0.89; 0.87; 0.87; 0.90; 0.89,,,
1miqB_1qs8B,007,248.0,142.0,,,,,0.359,0.312,0.325,001; 001; 004; 004; 005; 005; 002; 002; 006; 006,0.88; 0.88; 0.87; 0.87; 0.79; 0.79; 0.78; 0.78; 0.76; 0.76,0.97; 0.97; 0.96; 0.96; 0.92; 0.92; 0.93; 0.93; 0.91; 0.91,,,
1miqB_1qs8B,008,226.0,156.0,,,,,0.017,0.017,0.015,006; 006; 003; 003; 004; 005; 005; 004; 002; 002,0.77; 0.77; 0.76; 0.76; 0.74; 0.74; 0.74; 0.74; 0.74; 0.74,0.87; 0.87; 0.87; 0.87; 0.90; 0.90; 0.90; 0.90; 0.89; 0.89,,,
1miqB_1qs8B,009,226.0,126.0,,,,,0.009,0.009,0.008,001; 002; 002; 001; 007; 003; 003; 007; 005; 005,0.78; 0.78; 0.78; 0.78; 0.76; 0.76; 0.76; 0.76; 0.72; 0.72,0.90; 0.91; 0.91; 0.90; 0.90; 0.87; 0.87; 0.90; 0.86; 0.86,,,
1miqB_1qs8B,010,220.0,101.0,,,,,0.03,0.023,0.026,002; 002; 003; 003; 001; 008; 008; 001; 009; 009,0.78; 0.78; 0.76; 0.76; 0.75; 0.75; 0.75; 0.75; 0.72; 0.72,0.91; 0.91; 0.88; 0.88; 0.93; 0.87; 0.87; 0.93; 0.86; 0.86,,,
1miqB_1qs8B,011,211.0,117.0,,,,,0.014,0.013,0.014,006; 006; 003; 003; 001; 001; 007; 002; 002; 004,0.76; 0.76; 0.74; 0.74; 0.73; 0.73; 0.72; 0.72; 0.72; 0.72,0.88; 0.88; 0.87; 0.87; 0.90; 0.90; 0.86; 0.87; 0.87; 0.87,,,
1miqB_1qs8B,012,199.0,132.0,,,,,0.016,0.014,0.014,004; 004; 006; 005; 006; 005; 002; 002; 001; 001,0.78; 0.78; 0.77; 0.77; 0.77; 0.77; 0.75; 0.74; 0.73; 0.73,0.93; 0.93; 0.91; 0.90; 0.91; 0.90; 0.89; 0.89; 0.91; 0.91,,,
1miqB_1qs8B,013,197.0,122.0,,,,,0.02,0.024,0.026,003; 003; 002; 002; 005; 005; 004; 004; 001; 001,0.80; 0.80; 0.77; 0.77; 0.75; 0.75; 0.74; 0.74; 0.72; 0.72,0.91; 0.91; 0.89; 0.89; 0.89; 0.89; 0.88; 0.88; 0.88; 0.88,,,
